"photo_id","path"
242313684,"http://vulpes.sefs.uw.edu/afra/images/242/242313684.jpg"
242313678,"http://vulpes.sefs.uw.edu/afra/images/242/242313678.jpg"
242313679,"http://vulpes.sefs.uw.edu/afra/images/242/242313679.jpg"
242313682,"http://vulpes.sefs.uw.edu/afra/images/242/242313682.jpg"
242313685,"http://vulpes.sefs.uw.edu/afra/images/242/242313685.jpg"
242313681,"http://vulpes.sefs.uw.edu/afra/images/242/242313681.jpg"
242322693,"http://vulpes.sefs.uw.edu/afra/images/242/242322693.jpg"
242322695,"http://vulpes.sefs.uw.edu/afra/images/242/242322695.jpg"
242322685,"http://vulpes.sefs.uw.edu/afra/images/242/242322685.jpg"
242326326,"http://vulpes.sefs.uw.edu/afra/images/242/242326326.jpg"
242333230,"http://vulpes.sefs.uw.edu/afra/images/242/242333230.jpg"
242333225,"http://vulpes.sefs.uw.edu/afra/images/242/242333225.jpg"
247170559,"http://vulpes.sefs.uw.edu/afra/images/247/247170559.jpg"
247170564,"http://vulpes.sefs.uw.edu/afra/images/247/247170564.jpg"
247170562,"http://vulpes.sefs.uw.edu/afra/images/247/247170562.jpg"
247170566,"http://vulpes.sefs.uw.edu/afra/images/247/247170566.jpg"
247170565,"http://vulpes.sefs.uw.edu/afra/images/247/247170565.jpg"
253885658,"http://vulpes.sefs.uw.edu/afra/images/253/253885658.jpg"
253885655,"http://vulpes.sefs.uw.edu/afra/images/253/253885655.jpg"
253885660,"http://vulpes.sefs.uw.edu/afra/images/253/253885660.jpg"
253885654,"http://vulpes.sefs.uw.edu/afra/images/253/253885654.jpg"
253885657,"http://vulpes.sefs.uw.edu/afra/images/253/253885657.jpg"
253885653,"http://vulpes.sefs.uw.edu/afra/images/253/253885653.jpg"
254422611,"http://vulpes.sefs.uw.edu/afra/images/254/254422611.jpg"
254422322,"http://vulpes.sefs.uw.edu/afra/images/254/254422322.jpg"
254422472,"http://vulpes.sefs.uw.edu/afra/images/254/254422472.jpg"
254863987,"http://vulpes.sefs.uw.edu/afra/images/254/254863987.jpg"
254864383,"http://vulpes.sefs.uw.edu/afra/images/254/254864383.jpg"
255013118,"http://vulpes.sefs.uw.edu/afra/images/255/255013118.jpg"
255218855,"http://vulpes.sefs.uw.edu/afra/images/255/255218855.jpg"
255269021,"http://vulpes.sefs.uw.edu/afra/images/255/255269021.jpg"
255365574,"http://vulpes.sefs.uw.edu/afra/images/255/255365574.jpg"
255365970,"http://vulpes.sefs.uw.edu/afra/images/255/255365970.jpg"
255367896,"http://vulpes.sefs.uw.edu/afra/images/255/255367896.jpg"
255435188,"http://vulpes.sefs.uw.edu/afra/images/255/255435188.jpg"
255435182,"http://vulpes.sefs.uw.edu/afra/images/255/255435182.jpg"
255435178,"http://vulpes.sefs.uw.edu/afra/images/255/255435178.jpg"
255435174,"http://vulpes.sefs.uw.edu/afra/images/255/255435174.jpg"
255435176,"http://vulpes.sefs.uw.edu/afra/images/255/255435176.jpg"
255435175,"http://vulpes.sefs.uw.edu/afra/images/255/255435175.jpg"
255440310,"http://vulpes.sefs.uw.edu/afra/images/255/255440310.jpg"
255440318,"http://vulpes.sefs.uw.edu/afra/images/255/255440318.jpg"
255440313,"http://vulpes.sefs.uw.edu/afra/images/255/255440313.jpg"
255445331,"http://vulpes.sefs.uw.edu/afra/images/255/255445331.jpg"
255440309,"http://vulpes.sefs.uw.edu/afra/images/255/255440309.jpg"
255440317,"http://vulpes.sefs.uw.edu/afra/images/255/255440317.jpg"
255440315,"http://vulpes.sefs.uw.edu/afra/images/255/255440315.jpg"
255443221,"http://vulpes.sefs.uw.edu/afra/images/255/255443221.jpg"
255445333,"http://vulpes.sefs.uw.edu/afra/images/255/255445333.jpg"
255443225,"http://vulpes.sefs.uw.edu/afra/images/255/255443225.jpg"
255445329,"http://vulpes.sefs.uw.edu/afra/images/255/255445329.jpg"
255445335,"http://vulpes.sefs.uw.edu/afra/images/255/255445335.jpg"
255443224,"http://vulpes.sefs.uw.edu/afra/images/255/255443224.jpg"
255445337,"http://vulpes.sefs.uw.edu/afra/images/255/255445337.jpg"
255443226,"http://vulpes.sefs.uw.edu/afra/images/255/255443226.jpg"
255445340,"http://vulpes.sefs.uw.edu/afra/images/255/255445340.jpg"
255447926,"http://vulpes.sefs.uw.edu/afra/images/255/255447926.jpg"
255447927,"http://vulpes.sefs.uw.edu/afra/images/255/255447927.jpg"
255447932,"http://vulpes.sefs.uw.edu/afra/images/255/255447932.jpg"
255447934,"http://vulpes.sefs.uw.edu/afra/images/255/255447934.jpg"
255447930,"http://vulpes.sefs.uw.edu/afra/images/255/255447930.jpg"
255922155,"http://vulpes.sefs.uw.edu/afra/images/255/255922155.jpg"
255921935,"http://vulpes.sefs.uw.edu/afra/images/255/255921935.jpg"
256077464,"http://vulpes.sefs.uw.edu/afra/images/256/256077464.jpg"
256101439,"http://vulpes.sefs.uw.edu/afra/images/256/256101439.jpg"
256109389,"http://vulpes.sefs.uw.edu/afra/images/256/256109389.jpg"
256107612,"http://vulpes.sefs.uw.edu/afra/images/256/256107612.jpg"
256109913,"http://vulpes.sefs.uw.edu/afra/images/256/256109913.jpg"
256316780,"http://vulpes.sefs.uw.edu/afra/images/256/256316780.jpg"
