Rank,ConceptID,Concept,PhotoID,0,1,2
0,n09193705,alp,0.5274467468261719
1,n09288635,geyser,0.04819883406162262
2,n09468604,valley,0.038921650499105453
3,n04228054,ski,0.03527378663420677
4,n03930313,picket_fence,0.02911415696144104
5,n04252077,snowmobile,0.02475636638700962
6,n02410509,bison,0.01667908765375614
7,n03218198,dogsled,0.015471638180315495
8,n02415577,bighorn,0.013645093888044357
9,n09246464,cliff,0.011389470659196377
